card_id,source,card_status,grade,raw_price,raw_currency,price,traded
CRD_CC13B8F8C8BC49B092D7,SCRYDEX_JP,RAW,,0.3700,USD,568,2026-06-29
CRD_CC162A31A5C74A9FA602,SCRYDEX_EN,RAW,,20.2300,USD,31083,2026-06-29
CRD_CC162A31A5C74A9FA602,SCRYDEX_JP,GRADED,10,,,141832,2026-06-29
CRD_CC162A31A5C74A9FA602,SCRYDEX_JP,GRADED,9,,,45971,2026-06-29
CRD_CC162A31A5C74A9FA602,SCRYDEX_JP,RAW,,11.5200,USD,17700,2026-06-29
CRD_CC1A5C8DB888413B9C1C,SCRYDEX_EN,RAW,,20.0500,USD,30806,2026-06-29
CRD_CC1A5C8DB888413B9C1C,SCRYDEX_JP,GRADED,10,,,63687,2026-06-29
CRD_CC1A5C8DB888413B9C1C,SCRYDEX_JP,GRADED,9,,,23354,2026-06-29
CRD_CC1A5C8DB888413B9C1C,SCRYDEX_JP,RAW,,7.5700,USD,11631,2026-06-29
CRD_CC360F6BBA05BFB38128,SCRYDEX_JP,GRADED,10,,,57280,2026-06-29
CRD_CC360F6BBA05BFB38128,SCRYDEX_JP,RAW,,7.9800,USD,12261,2026-06-29
CRD_CC3897BA1A4C4B138E6A,SCRYDEX_EN,RAW,,3.1000,USD,4741,2026-06-05
CRD_CC3897BA1A4C4B138E6A,SCRYDEX_JP,GRADED,10,,,51656,2026-06-29
CRD_CC3897BA1A4C4B138E6A,SCRYDEX_JP,GRADED,9,,,29039,2026-06-29
CRD_CC3897BA1A4C4B138E6A,SCRYDEX_JP,RAW,,3.8500,USD,5915,2026-06-29
CRD_CC3A107170E0419E98DC,SCRYDEX_EN,RAW,,10.4400,USD,15967,2026-06-05
CRD_CC3A107170E0419E98DC,SCRYDEX_JP,GRADED,10,,,58924,2026-06-29
CRD_CC3A107170E0419E98DC,SCRYDEX_JP,RAW,,8.0600,USD,12384,2026-06-29
CRD_CC3B5E1F932A4EE9B2E9,SCRYDEX_EN,RAW,,5.1600,USD,7892,2026-06-05
CRD_CC3B5E1F932A4EE9B2E9,SCRYDEX_JP,RAW,,2.6300,USD,4041,2026-06-29
CRD_CC4FD534DFA941C6B7AF,SCRYDEX_EN,RAW,,1.0900,USD,1667,2026-06-05
CRD_CC4FD534DFA941C6B7AF,SCRYDEX_JP,GRADED,10,,,32927,2026-06-29
CRD_CC4FD534DFA941C6B7AF,SCRYDEX_JP,RAW,,0.4400,USD,676,2026-06-29
CRD_CC7458EF5365429CB168,SCRYDEX_EN,RAW,,10.2900,USD,15737,2026-06-05
CRD_CC7458EF5365429CB168,SCRYDEX_JP,GRADED,10,,,69280,2026-06-29
CRD_CC7458EF5365429CB168,SCRYDEX_JP,RAW,,4.2200,USD,6484,2026-06-29
CRD_CC95EE0439504360B961,SCRYDEX_EN,RAW,,7.0000,USD,10706,2026-06-05
CRD_CC95EE0439504360B961,SCRYDEX_JP,GRADED,10,,,377286,2026-05-05
CRD_CC95EE0439504360B961,SCRYDEX_JP,GRADED,9,,,43400,2026-05-05
CRD_CC97B2FE443A4CA09615,SCRYDEX_EN,RAW,,0.5700,USD,872,2026-06-05
CRD_CC97B2FE443A4CA09615,SCRYDEX_JP,GRADED,10,,,45203,2026-06-29
CRD_CC97B2FE443A4CA09615,SCRYDEX_JP,GRADED,9,,,17854,2026-06-29
CRD_CC97B2FE443A4CA09615,SCRYDEX_JP,RAW,,0.3900,USD,599,2026-06-29
CRD_CC99F95ECF194AAFBB28,SCRYDEX_EN,RAW,,0.8900,USD,1361,2026-06-05
CRD_CCA2E7D114F543BB8331,SCRYDEX_EN,RAW,,4.2800,USD,6546,2026-06-05
CRD_CCA2E7D114F543BB8331,SCRYDEX_JP,GRADED,10,,,73889,2026-06-29
CRD_CCA2E7D114F543BB8331,SCRYDEX_JP,RAW,,1.3300,USD,2044,2026-06-29
CRD_CCC2D6D574104829BBDF,SCRYDEX_EN,RAW,,10.6800,USD,16334,2026-06-05
CRD_CCC2D6D574104829BBDF,SCRYDEX_JP,GRADED,10,,,104312,2026-06-29
CRD_CCC2D6D574104829BBDF,SCRYDEX_JP,GRADED,9,,,41808,2026-06-29
CRD_CCC2D6D574104829BBDF,SCRYDEX_JP,RAW,,6.6600,USD,10233,2026-06-29
CRD_CCC9B1752D4045849237,SCRYDEX_EN,RAW,,2.6300,USD,4022,2026-06-05
CRD_CCDCA7F8737A49DAA053,SCRYDEX_EN,RAW,,19.5200,USD,29992,2026-06-29
CRD_CCDCA7F8737A49DAA053,SCRYDEX_JP,GRADED,10,,,200864,2026-06-29
CRD_CCDCA7F8737A49DAA053,SCRYDEX_JP,GRADED,9,,,63011,2026-06-29
CRD_CCDCA7F8737A49DAA053,SCRYDEX_JP,RAW,,85500.0000,KRW,85500,2026-06-29
CRD_CCEB4346B9854D20B752,SCRYDEX_EN,RAW,,2.1700,USD,3319,2026-06-05
CRD_CCEB4346B9854D20B752,SCRYDEX_JP,GRADED,10,,,65623,2026-06-29
CRD_CCEB4346B9854D20B752,SCRYDEX_JP,GRADED,9,,,17762,2026-06-29
CRD_CCEB4346B9854D20B752,SCRYDEX_JP,RAW,,2.9500,USD,4533,2026-06-29
CRD_CD013DC1D5D04AC8B637,SCRYDEX_EN,RAW,,73.0800,USD,111766,2026-06-05
CRD_CD013DC1D5D04AC8B637,SCRYDEX_JP,GRADED,10,,,1664653,2026-06-29
CRD_CD013DC1D5D04AC8B637,SCRYDEX_JP,GRADED,9,,,259490,2026-05-05
CRD_CD08270B66B84F70A6EE,SCRYDEX_EN,RAW,,5.2500,USD,8035,2026-06-19
CRD_CD08270B66B84F70A6EE,SCRYDEX_JP,GRADED,10,,,32266,2026-06-29
CRD_CD08270B66B84F70A6EE,SCRYDEX_JP,RAW,,3.0600,USD,4702,2026-06-29
CRD_CD4119F42E874BCAAF3B,SCRYDEX_EN,RAW,,0.7500,USD,1147,2026-06-05
CRD_CD4119F42E874BCAAF3B,SCRYDEX_JP,GRADED,10,,,9311,2026-06-29
CRD_CD4119F42E874BCAAF3B,SCRYDEX_JP,RAW,,0.6800,USD,1045,2026-06-29
CRD_CD4628B3429A420A9319,SCRYDEX_EN,RAW,,1.7400,USD,2661,2026-06-05
CRD_CD4628B3429A420A9319,SCRYDEX_JP,GRADED,10,,,36922,2026-06-29
CRD_CD4628B3429A420A9319,SCRYDEX_JP,GRADED,9,,,19145,2026-06-29
CRD_CD4628B3429A420A9319,SCRYDEX_JP,RAW,,0.8100,USD,1245,2026-06-29
CRD_CD533CB08B8E4E75BD7E,SCRYDEX_EN,RAW,,1.9200,USD,2936,2026-06-05
CRD_CD533CB08B8E4E75BD7E,SCRYDEX_JP,GRADED,10,,,33803,2026-06-29
CRD_CD533CB08B8E4E75BD7E,SCRYDEX_JP,RAW,,5.0000,USD,7682,2026-06-29
CRD_CD657B6734F646DD9398,SCRYDEX_EN,RAW,,120.8500,USD,185684,2026-06-29
CRD_CD657B6734F646DD9398,SCRYDEX_JP,GRADED,10,,,124977,2026-06-29
CRD_CD657B6734F646DD9398,SCRYDEX_JP,GRADED,9,,,51872,2026-06-29
CRD_CD657B6734F646DD9398,SCRYDEX_JP,RAW,,22.4600,USD,34509,2026-06-29
CRD_CD7EF632BD004AA79742,SCRYDEX_EN,RAW,,13.4000,USD,20589,2026-06-29
CRD_CD7EF632BD004AA79742,SCRYDEX_JP,GRADED,10,,,138268,2026-06-29
CRD_CD7EF632BD004AA79742,SCRYDEX_JP,RAW,,7.7400,USD,11892,2026-06-29
CRD_CD86338BE2A54676A3B5,SCRYDEX_EN,RAW,,1.0200,USD,1560,2026-06-05
CRD_CD86338BE2A54676A3B5,SCRYDEX_JP,GRADED,10,,,81433,2026-06-29
CRD_CD86338BE2A54676A3B5,SCRYDEX_JP,GRADED,9,,,12399,2026-06-29
CRD_CD86338BE2A54676A3B5,SCRYDEX_JP,RAW,,0.5700,USD,876,2026-06-29
CRD_CDD3B1A97A91417B9277,SCRYDEX_EN,RAW,,10.4600,USD,15997,2026-06-05
CRD_CDD3B1A97A91417B9277,SCRYDEX_JP,GRADED,10,,,89116,2026-06-29
CRD_CDD3B1A97A91417B9277,SCRYDEX_JP,RAW,,13.9900,USD,21495,2026-06-29
CRD_CDD3EE7F57224CD58823,SCRYDEX_EN,RAW,,17.4000,USD,26735,2026-06-29
CRD_CDD3EE7F57224CD58823,SCRYDEX_JP,GRADED,10,,,77638,2026-06-29
CRD_CDD3EE7F57224CD58823,SCRYDEX_JP,GRADED,9,,,27780,2026-06-29
CRD_CDD3EE7F57224CD58823,SCRYDEX_JP,RAW,,6.3800,USD,9803,2026-06-29
CRD_CDEC77ACD877490BB161,SCRYDEX_EN,RAW,,7.0700,USD,10813,2026-06-05
CRD_CDEC77ACD877490BB161,SCRYDEX_JP,GRADED,10,,,74442,2026-06-29
CRD_CDEC77ACD877490BB161,SCRYDEX_JP,GRADED,9,,,41270,2026-06-29
CRD_CDEC77ACD877490BB161,SCRYDEX_JP,RAW,,5.4900,USD,8435,2026-06-29
CRD_CDF7188601734FA48B24,SCRYDEX_EN,RAW,,10.5900,USD,16196,2026-06-05
CRD_CDF7188601734FA48B24,SCRYDEX_JP,GRADED,10,,,353897,2026-06-29
CRD_CDF7188601734FA48B24,SCRYDEX_JP,GRADED,9,,,88701,2026-06-29
CRD_CDF7188601734FA48B24,SCRYDEX_JP,RAW,,22.0000,USD,33803,2026-06-29
CRD_CE12D0712CDA406DA3C5,SCRYDEX_EN,RAW,,2.0500,USD,3135,2026-06-05
CRD_CE12D0712CDA406DA3C5,SCRYDEX_JP,GRADED,10,,,63795,2026-06-29
CRD_CE12D0712CDA406DA3C5,SCRYDEX_JP,RAW,,1.8700,USD,2873,2026-06-29
CRD_CE167D5150A34D07B7AF,SCRYDEX_EN,RAW,,339.6100,USD,521804,2026-06-29
CRD_CE167D5150A34D07B7AF,SCRYDEX_JP,GRADED,10,,,763922,2026-06-29
CRD_CE167D5150A34D07B7AF,SCRYDEX_JP,GRADED,9,,,266825,2026-06-29
CRD_CE167D5150A34D07B7AF,SCRYDEX_JP,RAW,,169.7200,USD,260771,2026-06-29
CRD_CE16E6C6333B4A89872C,SCRYDEX_EN,RAW,,13.1800,USD,19994,2026-06-16
CRD_CE2516E395224ACA9D34,SCRYDEX_EN,RAW,,11.9300,USD,18330,2026-06-29
CRD_CE2516E395224ACA9D34,SCRYDEX_JP,GRADED,10,,,59738,2026-06-29
CRD_CE2516E395224ACA9D34,SCRYDEX_JP,RAW,,7.5900,USD,11662,2026-06-29
CRD_CE2F437D2073455CA89E,SCRYDEX_EN,RAW,,7.2700,USD,11119,2026-06-05
CRD_CE2F437D2073455CA89E,SCRYDEX_JP,GRADED,10,,,128803,2026-06-29
CRD_CE2F437D2073455CA89E,SCRYDEX_JP,GRADED,9,,,17623,2026-06-29
CRD_CE2F437D2073455CA89E,SCRYDEX_JP,RAW,,2.2700,USD,3488,2026-06-29
CRD_CE3692D573244C4CB4EA,SCRYDEX_EN,RAW,,8.7800,USD,13490,2026-06-29
CRD_CE3692D573244C4CB4EA,SCRYDEX_JP,GRADED,10,,,154432,2026-06-29
CRD_CE3692D573244C4CB4EA,SCRYDEX_JP,GRADED,9,,,41009,2026-06-29
CRD_CE3692D573244C4CB4EA,SCRYDEX_JP,RAW,,36.6000,USD,56235,2026-06-29
CRD_CE4D32F8379962BB2C82,SCRYDEX_JP,GRADED,10,,,77285,2026-06-29
CRD_CE4D32F8379962BB2C82,SCRYDEX_JP,GRADED,9,,,25982,2026-06-29
CRD_CE4D32F8379962BB2C82,SCRYDEX_JP,RAW,,0.3400,USD,522,2026-06-29
CRD_CE5938A4B28D47A0AD85,SCRYDEX_EN,RAW,,1.3600,USD,2080,2026-06-05
CRD_CE5938A4B28D47A0AD85,SCRYDEX_JP,GRADED,10,,,42192,2026-06-29
CRD_CE5938A4B28D47A0AD85,SCRYDEX_JP,GRADED,9,,,15365,2026-06-29
CRD_CE5938A4B28D47A0AD85,SCRYDEX_JP,RAW,,0.6100,USD,937,2026-06-29
CRD_CE6FE97D871C4A218EFD,SCRYDEX_EN,RAW,,1.9100,USD,2921,2026-06-05
CRD_CE6FE97D871C4A218EFD,SCRYDEX_JP,GRADED,10,,,43467,2026-06-29
CRD_CE6FE97D871C4A218EFD,SCRYDEX_JP,RAW,,1.4700,USD,2259,2026-06-29
CRD_CE735FF66AA14F35A904,SCRYDEX_EN,RAW,,7.6600,USD,11715,2026-06-05
CRD_CE735FF66AA14F35A904,SCRYDEX_JP,GRADED,10,,,56619,2026-06-29
CRD_CE735FF66AA14F35A904,SCRYDEX_JP,GRADED,9,,,33803,2026-06-29
CRD_CE735FF66AA14F35A904,SCRYDEX_JP,RAW,,7.9000,USD,12138,2026-06-29
CRD_CE93CF20BC2D40369EA6,SCRYDEX_EN,RAW,,50.4600,USD,77531,2026-06-29
CRD_CEA9EABF38B14FBBAF02,SCRYDEX_EN,RAW,,4.4500,USD,6806,2026-06-05
CRD_CEA9EABF38B14FBBAF02,SCRYDEX_JP,GRADED,10,,,48875,2026-06-29
CRD_CEA9EABF38B14FBBAF02,SCRYDEX_JP,RAW,,1.7100,USD,2627,2026-06-29
CRD_CEAA3C84AF6D4EE4B6F1,SCRYDEX_EN,RAW,,75.0800,USD,115359,2026-06-29
CRD_CEAA3C84AF6D4EE4B6F1,SCRYDEX_JP,GRADED,10,,,156936,2026-06-29
CRD_CEAA3C84AF6D4EE4B6F1,SCRYDEX_JP,GRADED,9,,,74658,2026-06-29
CRD_CEAA3C84AF6D4EE4B6F1,SCRYDEX_JP,RAW,,59.9900,USD,92173,2026-06-29
CRD_CECA6BC4887D4E72992B,SCRYDEX_EN,RAW,,0.7700,USD,1178,2026-06-05
CRD_CECA6BC4887D4E72992B,SCRYDEX_JP,GRADED,10,,,16932,2026-06-29
CRD_CECA6BC4887D4E72992B,SCRYDEX_JP,RAW,,0.3000,USD,461,2026-06-29
CRD_CEE20BD28DB542FEB5E3,SCRYDEX_EN,RAW,,133.5900,USD,205258,2026-06-29
CRD_CEE20BD28DB542FEB5E3,SCRYDEX_JP,GRADED,10,,,431812,2026-06-29
CRD_CEE20BD28DB542FEB5E3,SCRYDEX_JP,GRADED,9,,,72845,2026-06-29
CRD_CEE20BD28DB542FEB5E3,SCRYDEX_JP,RAW,,69.3700,USD,106586,2026-06-29
CRD_CF163D02C6AA44A39149,SCRYDEX_EN,RAW,,0.6900,USD,1055,2026-06-05
CRD_CF163D02C6AA44A39149,SCRYDEX_JP,GRADED,10,,,27426,2026-06-29
CRD_CF163D02C6AA44A39149,SCRYDEX_JP,RAW,,0.3400,USD,522,2026-06-29
CRD_CF1795DF299B46889CA1,SCRYDEX_EN,RAW,,1.6900,USD,2585,2026-06-05
CRD_CF1795DF299B46889CA1,SCRYDEX_JP,RAW,,5.3500,USD,8220,2026-06-29
CRD_CF1F30D89B8A4666A200,SCRYDEX_EN,RAW,,0.7000,USD,1076,2026-06-29
CRD_CF1F30D89B8A4666A200,SCRYDEX_JP,GRADED,10,,,55206,2026-06-29
CRD_CF1F30D89B8A4666A200,SCRYDEX_JP,GRADED,9,,,20742,2026-06-29
CRD_CF1F30D89B8A4666A200,SCRYDEX_JP,RAW,,0.3000,USD,461,2026-06-29
CRD_CF300350E3954689842D,SCRYDEX_EN,RAW,,3.9200,USD,5995,2026-06-05
CRD_CF300350E3954689842D,SCRYDEX_JP,GRADED,10,,,61213,2026-06-29
CRD_CF300350E3954689842D,SCRYDEX_JP,GRADED,9,,,23063,2026-06-29
CRD_CF300350E3954689842D,SCRYDEX_JP,RAW,,2.2600,USD,3472,2026-06-29
CRD_CF31B0FF74A849A2B69F,SCRYDEX_EN,RAW,,2.1400,USD,3273,2026-06-05
CRD_CF31B0FF74A849A2B69F,SCRYDEX_JP,GRADED,10,,,54745,2026-06-29
CRD_CF31B0FF74A849A2B69F,SCRYDEX_JP,GRADED,9,,,26289,2026-06-29
CRD_CF31B0FF74A849A2B69F,SCRYDEX_JP,RAW,,1.8400,USD,2827,2026-06-29
CRD_CF565FADAC9C45388046,SCRYDEX_EN,RAW,,7.2000,USD,11011,2026-06-05
CRD_CF565FADAC9C45388046,SCRYDEX_JP,GRADED,10,,,102483,2026-06-29
CRD_CF565FADAC9C45388046,SCRYDEX_JP,GRADED,9,,,31467,2026-06-29
CRD_CF565FADAC9C45388046,SCRYDEX_JP,RAW,,1.9200,USD,2950,2026-06-29
CRD_CF5D258E4C4326F86707666D9357D5A2,SCRYDEX_JP,GRADED,10,,,4025962,2026-06-29
CRD_CF5D258E4C4326F86707666D9357D5A2,SCRYDEX_JP,GRADED,9,,,970917,2026-06-29
CRD_CF5D258E4C4326F86707666D9357D5A2,SCRYDEX_JP,RAW,,1900000.0000,KRW,1900000,2026-06-29
CRD_CF6F85E730554DB796E4,SCRYDEX_EN,RAW,,18.7400,USD,28660,2026-06-05
CRD_CF6F85E730554DB796E4,SCRYDEX_JP,GRADED,10,,,444934,2026-06-29
CRD_CF6F85E730554DB796E4,SCRYDEX_JP,GRADED,9,,,17454,2026-06-29
CRD_CF6F85E730554DB796E4,SCRYDEX_JP,RAW,,7.0000,USD,10755,2026-06-29
CRD_CF7C7828EFFC49579A10,SCRYDEX_EN,RAW,,5.5000,USD,8412,2026-06-05
CRD_CF7C7828EFFC49579A10,SCRYDEX_JP,GRADED,10,,,78914,2026-06-29
CRD_CF7C7828EFFC49579A10,SCRYDEX_JP,RAW,,15.0000,USD,23047,2026-06-29
CRD_CF7DFD225E054B048301,SCRYDEX_EN,RAW,,3.5300,USD,5399,2026-06-05
CRD_CF7FB771410741039C30,SCRYDEX_EN,RAW,,32.9800,USD,50673,2026-06-29
CRD_CF7FB771410741039C30,SCRYDEX_JP,GRADED,10,,,103359,2026-06-29
CRD_CF7FB771410741039C30,SCRYDEX_JP,GRADED,9,,,34494,2026-06-29
CRD_CF7FB771410741039C30,SCRYDEX_JP,RAW,,23.0900,USD,35477,2026-06-29
CRD_CF990D31C8414F2FACAA,SCRYDEX_EN,RAW,,2.2400,USD,3426,2026-06-05
CRD_CF990D31C8414F2FACAA,SCRYDEX_JP,GRADED,10,,,34740,2026-06-29
CRD_CF990D31C8414F2FACAA,SCRYDEX_JP,RAW,,0.7200,USD,1106,2026-06-29
CRD_CF9F8888EB1242B69BE6,SCRYDEX_EN,RAW,,0.7200,USD,1106,2026-06-29
CRD_CF9F8888EB1242B69BE6,SCRYDEX_JP,RAW,,0.5400,USD,830,2026-06-28
CRD_CFB01788E84D4E84B002,SCRYDEX_EN,RAW,,1.5700,USD,2401,2026-06-05
CRD_CFB01788E84D4E84B002,SCRYDEX_JP,GRADED,10,,,24753,2026-06-29
CRD_CFB01788E84D4E84B002,SCRYDEX_JP,RAW,,0.6000,USD,922,2026-06-29
CRD_CFB1F9B2BF5A4F108B32,SCRYDEX_EN,RAW,,2.6400,USD,4038,2026-06-05
CRD_CFB1F9B2BF5A4F108B32,SCRYDEX_JP,GRADED,10,,,25782,2026-06-29
CRD_CFB1F9B2BF5A4F108B32,SCRYDEX_JP,RAW,,15.0000,USD,23047,2026-06-29
CRD_CFB2CC925A0E4568A262,SCRYDEX_EN,RAW,,3.8000,USD,5812,2026-06-05
CRD_CFB2CC925A0E4568A262,SCRYDEX_JP,GRADED,10,,,79359,2026-06-29
CRD_CFB2CC925A0E4568A262,SCRYDEX_JP,GRADED,9,,,29208,2026-06-29
CRD_CFB2CC925A0E4568A262,SCRYDEX_JP,RAW,,1.6900,USD,2597,2026-06-29
CRD_CFB59A3E266F4A7B8E84,SCRYDEX_EN,RAW,,1.1700,USD,1789,2026-06-05
CRD_CFB59A3E266F4A7B8E84,SCRYDEX_JP,GRADED,9,,,15349,2026-06-29
CRD_CFB59A3E266F4A7B8E84,SCRYDEX_JP,RAW,,0.4200,USD,645,2026-06-29
CRD_CFC16E65EBC1462AB99A,SCRYDEX_EN,RAW,,51.4300,USD,79021,2026-06-29
CRD_CFE73FBE9D9E4EB0A6BA,SCRYDEX_EN,RAW,,3.2600,USD,4986,2026-06-05
CRD_CFE73FBE9D9E4EB0A6BA,SCRYDEX_JP,GRADED,10,,,53516,2026-06-29
CRD_CFE73FBE9D9E4EB0A6BA,SCRYDEX_JP,GRADED,9,,,43021,2026-06-29
CRD_CFE73FBE9D9E4EB0A6BA,SCRYDEX_JP,RAW,,1.6500,USD,2535,2026-06-29
CRD_CFECD5DF978944579DA4,SCRYDEX_EN,RAW,,12.4800,USD,19175,2026-06-29
CRD_CFECD5DF978944579DA4,SCRYDEX_JP,GRADED,10,,,59062,2026-06-29
CRD_CFECD5DF978944579DA4,SCRYDEX_JP,GRADED,9,,,14612,2026-06-29
CRD_CFECD5DF978944579DA4,SCRYDEX_JP,RAW,,4.6200,USD,7099,2026-06-29
CRD_CFF5112271AB4A80BF9B,SCRYDEX_EN,RAW,,2.4000,USD,3670,2026-06-05
CRD_D00A4D4EA8DD49B1B244,SCRYDEX_EN,RAW,,15.7200,USD,24153,2026-06-29
CRD_D00A4D4EA8DD49B1B244,SCRYDEX_JP,GRADED,10,,,84030,2026-06-29
CRD_D00A4D4EA8DD49B1B244,SCRYDEX_JP,GRADED,9,,,41362,2026-06-29
CRD_D00A4D4EA8DD49B1B244,SCRYDEX_JP,RAW,,17.0600,USD,26212,2026-06-29
CRD_D03B772C5E7A47F49391,SCRYDEX_EN,RAW,,0.6200,USD,953,2026-06-29
CRD_D041ACC237314A96985C,SCRYDEX_EN,RAW,,0.7000,USD,1071,2026-06-05
CRD_D041ACC237314A96985C,SCRYDEX_JP,GRADED,10,,,38351,2026-06-29
CRD_D041ACC237314A96985C,SCRYDEX_JP,RAW,,0.2800,USD,430,2026-06-29
CRD_D0431A834EF34574BAAD,SCRYDEX_EN,RAW,,35.7000,USD,54852,2026-06-29
CRD_D0431A834EF34574BAAD,SCRYDEX_JP,GRADED,10,,,202570,2026-06-29
CRD_D0431A834EF34574BAAD,SCRYDEX_JP,GRADED,9,,,54545,2026-06-29
CRD_D0431A834EF34574BAAD,SCRYDEX_JP,RAW,,13.4700,USD,20696,2026-06-29
CRD_D0443324171B2CC0D77258357000A417,SCRYDEX_JP,GRADED,10,,,6336321,2026-06-29
CRD_D0443324171B2CC0D77258357000A417,SCRYDEX_JP,GRADED,9,,,3739531,2026-06-29
CRD_D0443324171B2CC0D77258357000A417,SCRYDEX_JP,RAW,,1799.0000,USD,2764128,2026-06-29
CRD_D0519CFFD9564C798E9F,SCRYDEX_EN,RAW,,4.2900,USD,6561,2026-06-05
CRD_D05CD67F8E8E4364A643,SCRYDEX_EN,RAW,,3.9200,USD,5995,2026-06-05
CRD_D05CD67F8E8E4364A643,SCRYDEX_JP,GRADED,10,,,53562,2026-06-29
CRD_D05CD67F8E8E4364A643,SCRYDEX_JP,GRADED,9,,,24722,2026-06-29
CRD_D05CD67F8E8E4364A643,SCRYDEX_JP,RAW,,2.4500,USD,3764,2026-06-29
CRD_D07DE78E55D4229AB02C,SCRYDEX_EN,RAW,,68.3100,USD,105420,2026-06-25
CRD_D07DE78E55D4229AB02C,SCRYDEX_JP,GRADED,10,,,173592,2026-06-29
CRD_D07DE78E55D4229AB02C,SCRYDEX_JP,GRADED,9,,,62903,2026-06-29
CRD_D07DE78E55D4229AB02C,SCRYDEX_JP,RAW,,21.0300,USD,32312,2026-06-29
CRD_D07E561E30914540AD43,SCRYDEX_EN,RAW,,0.7200,USD,1101,2026-06-05
CRD_D07E561E30914540AD43,SCRYDEX_JP,GRADED,10,,,192060,2026-06-29
CRD_D07E561E30914540AD43,SCRYDEX_JP,RAW,,0.4300,USD,661,2026-06-29
CRD_D0C1C5D1A0D94833B4EC,SCRYDEX_EN,RAW,,7.8600,USD,12021,2026-06-05
CRD_D0C1C5D1A0D94833B4EC,SCRYDEX_JP,GRADED,10,,,39948,2026-06-29
CRD_D0C1C5D1A0D94833B4EC,SCRYDEX_JP,RAW,,9.9900,USD,15349,2026-06-29
CRD_D0DC4C237DF94E399FBC,SCRYDEX_EN,RAW,,2.1600,USD,3303,2026-06-05
CRD_D0DC4C237DF94E399FBC,SCRYDEX_JP,RAW,,5.5000,USD,8451,2026-06-29
CRD_D0DC8DD763A74B918833,SCRYDEX_EN,RAW,,2.1100,USD,3227,2026-06-05
CRD_D0DC8DD763A74B918833,SCRYDEX_JP,GRADED,10,,,39995,2026-06-29
CRD_D0DC8DD763A74B918833,SCRYDEX_JP,GRADED,9,,,11647,2026-06-29
CRD_D0DC8DD763A74B918833,SCRYDEX_JP,RAW,,1.6300,USD,2504,2026-06-29
CRD_D0EC868873694B81B52F,SCRYDEX_EN,RAW,,9.1000,USD,13982,2026-06-29
CRD_D0EC868873694B81B52F,SCRYDEX_JP,GRADED,10,,,46340,2026-06-29
CRD_D0EC868873694B81B52F,SCRYDEX_JP,GRADED,9,,,17746,2026-06-29
CRD_D0EC868873694B81B52F,SCRYDEX_JP,RAW,,6.5300,USD,10033,2026-06-29
CRD_D0F99DC13CF34DFD957C,SCRYDEX_EN,RAW,,1.0100,USD,1545,2026-06-05
CRD_D0F99DC13CF34DFD957C,SCRYDEX_JP,GRADED,10,,,163282,2026-06-29
CRD_D0F99DC13CF34DFD957C,SCRYDEX_JP,GRADED,9,,,77531,2026-06-29
CRD_D0F99DC13CF34DFD957C,SCRYDEX_JP,RAW,,0.8000,USD,1229,2026-06-29
CRD_D1177926ABA14B70B4E9,SCRYDEX_EN,RAW,,1.2400,USD,1896,2026-06-05
CRD_D1177926ABA14B70B4E9,SCRYDEX_JP,GRADED,10,,,53746,2026-06-29
CRD_D1177926ABA14B70B4E9,SCRYDEX_JP,RAW,,0.4800,USD,738,2026-06-29
CRD_D12C5E855D472ADD01EC,SCRYDEX_JP,GRADED,10,,,49198,2026-06-29
CRD_D12C5E855D472ADD01EC,SCRYDEX_JP,RAW,,0.5700,USD,876,2026-06-29
CRD_D1410E1858CE4B84814D,SCRYDEX_EN,RAW,,1.9600,USD,2998,2026-06-05
CRD_D1410E1858CE4B84814D,SCRYDEX_JP,GRADED,10,,,44297,2026-06-29
CRD_D1410E1858CE4B84814D,SCRYDEX_JP,GRADED,9,,,1574892,2026-06-29
CRD_D1410E1858CE4B84814D,SCRYDEX_JP,RAW,,1900.0000,KRW,1900,2026-06-29
CRD_D143E5991165404EBBDB,SCRYDEX_EN,RAW,,60.1900,USD,92481,2026-06-29
CRD_D143E5991165404EBBDB,SCRYDEX_JP,GRADED,10,,,279716,2026-06-29
CRD_D143E5991165404EBBDB,SCRYDEX_JP,GRADED,9,,,97705,2026-06-29
CRD_D143E5991165404EBBDB,SCRYDEX_JP,RAW,,43.2800,USD,66499,2026-06-29
CRD_D1558B6044BA433EB434,SCRYDEX_EN,RAW,,4.4500,USD,6806,2026-06-05
CRD_D1558B6044BA433EB434,SCRYDEX_JP,GRADED,10,,,63380,2026-06-29
CRD_D1558B6044BA433EB434,SCRYDEX_JP,GRADED,9,,,17562,2026-06-29
CRD_D1558B6044BA433EB434,SCRYDEX_JP,RAW,,1.0200,USD,1567,2026-06-29
CRD_D1651B27D22047C4A81B,SCRYDEX_EN,RAW,,5.9100,USD,9039,2026-06-05
CRD_D1651B27D22047C4A81B,SCRYDEX_JP,GRADED,10,,,168506,2026-06-29
CRD_D1651B27D22047C4A81B,SCRYDEX_JP,RAW,,13300.0000,KRW,13300,2026-06-29
CRD_D17A00BDB2C9E0FCE3F8,SCRYDEX_EN,RAW,,2.0700,USD,3183,2026-06-23
CRD_D17A00BDB2C9E0FCE3F8,SCRYDEX_JP,GRADED,10,,,69987,2026-06-29
CRD_D17A00BDB2C9E0FCE3F8,SCRYDEX_JP,RAW,,3.7100,USD,5700,2026-06-29
