card_id,card_name,snkrdunk_apparel_id,usedMinPrice,usedListingCount,A1m_n,A1m_med,A1m_latest,A3m_n,A3m_med,A3m_latest,PSA10_1m_n,PSA10_1m_med,PSA10_3m_n,PSA10_3m_med,PSA9_1m_n,PSA9_1m_med,PSA9_3m_n,PSA9_3m_med,data_quality
CRD_DF3A72B78E8141B1A0D2BED89B3B20EE,메가개굴닌자 EX,776371,49000,195,17,111000,80555,69,135682,80555,30,217991,68,279250,15,83000,30,109999,A_1M_OK
CRD_E2301D1F50D64882BF93,타로,469633,1000,19,0,0,0,4,2500,2500,1,6800,4,6999,0,0,3,2500,A_3M_FB
CRD_E6B55319FE274485AB2C,테라파고스 ex,469639,1000,9,2,1000,1000,4,1000,1000,2,8799,7,8799,0,0,0,0,A_1M_OK
CRD_EEC58A640DC4464EAF59,이야후 ex,466404,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F51E0298D1094BB490A0,오거폰 벽록의 가면 ex,469636,1000,8,0,0,0,1,1300,1300,0,0,0,0,0,0,0,0,A_3M_FB
CRD_F6B2257A2C16460CB4FE,코바르온 ex,776352,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F8ED1A43F2F04EE69ABA,메가화염레오 ex,774162,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_FC1C8B1689F940ADBE7B,염뉴트 ex,753311,1000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E9C70192F06741F59CA4,보미카의 연주,776370,1200,37,8,1399,1100,43,1550,1100,3,22222,4,23611,0,0,0,0,A_1M_OK
CRD_FEAFF0B8A8FD47979EFA,무쇠잎새 ex,469635,1200,5,1,1100,1100,3,1000,1100,2,7890,2,7890,0,0,0,0,A_1M_OK
CRD_00182F81CA884726A6BB,로켓단의 뮤츠 ex,568897,1500,60,1,3394,3394,18,3800,3394,15,17166,48,17873,0,0,3,6000,A_1M_OK
CRD_010A7FF3B3854654B6A1,네크로즈마 새벽의 날개 GX,338363,30000,2,0,0,0,0,0,0,1,30000,0,0,0,0,0,0,PSA_ONLY
CRD_F8E30FB79C2745469735,켄타로스,774257,1000,25,1,1000,1000,3,1000,1000,0,0,0,0,0,0,0,0,A_1M_OK
CRD_003510A0066E4AF58922,찌르꼬,110902,1000,8,0,0,0,0,0,0,2,7499,12,7300,0,0,0,0,PSA_ONLY
CRD_0121009428B847BEBE66,망나뇽 EX,91472,15000,6,0,0,0,0,0,0,0,0,2,27900,0,0,0,0,PSA_ONLY
CRD_014588FE8AC842E3A70E,포켓몬애호가클럽,91547,10000,4,0,0,0,0,0,0,0,0,2,52000,0,0,0,0,PSA_ONLY
CRD_0161FB6AE117410F872F,M거북왕 EX,91465,55000,9,0,0,0,0,0,0,2,153747,9,156666,0,0,0,0,PSA_ONLY
CRD_0247DE71AB2140BEBBF8,멍파치,704245,1000,27,1,1000,1000,2,1000,1000,12,6750,26,6750,1,2500,3,2500,A_1M_OK
CRD_027EB7AC44174C879264,테사,132274,1000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_029907DF1DDC4963B94E,달막화,608471,1000,7,0,0,0,0,0,0,1,8332,2,7666,0,0,0,0,PSA_ONLY
CRD_02C67022C498491C944C,이브이&잠만보 GX,396402,9800,11,1,12280,12280,4,10640,12280,2,41674,15,39800,2,10700,4,10950,A_1M_OK
CRD_023DB72F38FC4C87B95B,님피아 ex,455595,14500,203,16,19997,20500,60,19961,20500,32,36266,93,37000,7,18900,29,18450,A_1M_OK
CRD_02C8FFC4897D4C2288DF,로켓단의 마자용,554341,1000,69,1,1100,1100,6,1000,1100,23,7000,64,7016,0,0,0,0,A_1M_OK
CRD_0323B3DF18D24127932E,단단지,664111,1000,8,1,1000,1000,1,1000,1000,6,6790,11,6900,0,0,0,0,A_1M_OK
CRD_03D070826E284B2A9384,불비달마,608472,1000,9,0,0,0,0,0,0,1,6900,4,7250,0,0,0,0,PSA_ONLY
CRD_032F065F3B1D42379FF6,알로라나인테일 GX,396077,5000,6,0,0,0,0,0,0,0,0,1,8600,1,4280,1,4280,PSA_ONLY
CRD_04C479651A454FB3A8D3,로켓단의 뮤츠 ex,730107,1000,59,0,0,0,0,0,0,4,9459,0,0,0,0,0,0,PSA_ONLY
CRD_0422D05B3FF54A3F9FB8,파라솔 아가씨,140105,4600,26,1,7500,7500,7,7800,7500,13,30500,42,29724,1,7200,8,7500,A_1M_OK
CRD_0506892D3B1B40D3BBF2,펜드라,608509,1000,2,0,0,0,0,0,0,1,6666,3,6000,0,0,0,0,PSA_ONLY
CRD_05A7C02B26DC4C7B8CDE,마기라스 GX,335126,1000,5,0,0,0,0,0,0,1,14800,2,10600,0,0,0,0,PSA_ONLY
CRD_0596431CCC63469EA0C3,블래키 GX,91365,39800,17,0,0,0,1,55000,55000,4,124250,19,115000,3,51000,6,50999,A_3M_FB
CRD_05BEE743A1F84904ADE4,노고고치,117188,1000,5,0,0,0,0,0,0,4,6390,12,6583,0,0,0,0,PSA_ONLY
CRD_05EA83500DDE4FE39A00,딱정곤,608468,0,0,1,1500,1500,1,1500,1500,4,8475,7,8300,0,0,0,0,A_1M_OK
CRD_05EEC7741BAF4827B1B7,플라제스 EX,390597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_06740DF77DAB42EB94FC,싸리용,252247,1300,45,2,1125,1000,4,1200,1000,13,9000,40,8185,1,2500,1,2500,A_1M_OK
CRD_074346DE46AC4F019E17,약어리 [군집의 모습],104569,4500,20,0,0,0,0,0,0,8,7949,23,8000,1,2780,1,2780,PSA_ONLY
CRD_077EAB8DA2FB416FBA52,골루그,608499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_07B17A05B9584311B888,카시오페아,282196,1000,9,0,0,0,0,0,0,1,7800,4,7725,1,3500,2,3150,PSA_ONLY
CRD_07E30AB6E1C54457BB2D,서퍼,730967,1000,28,3,1100,2600,17,1100,2600,4,10500,8,12150,1,6500,1,6500,A_1M_OK
CRD_08208815CA6B42DFB7C7,단풍,110933,1000,29,0,0,0,1,1000,1000,13,10390,28,10075,2,3000,7,2900,A_3M_FB
CRD_0764FF85AFFD44039B19,다탱구 GX,334422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_08D8EFD7132A4E838F53,꿈트렁 ex,325075,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_07C8867477114A5E9490,랄토스,109867,1500,21,2,1450,1000,5,1800,1000,7,11500,23,8500,2,2640,3,2000,A_1M_OK
CRD_091DC06176614517B5E1,라이츄&알로라라이츄 GX,91284,69999,17,0,0,0,2,52222,60000,6,226500,25,205216,2,77250,3,75000,A_3M_FB
CRD_08B2DC8AD0B04FF58A33,꼬시레,146986,1000,5,0,0,0,0,0,0,1,6588,8,6500,0,0,0,0,PSA_ONLY
CRD_09A1CB4E6B9E4002ACA2,캥카,568317,1000,19,3,1000,1000,4,1000,1000,10,7016,30,7000,0,0,2,3221,A_1M_OK
CRD_0913C93AC0DD43E58008,코라이돈 ex,164257,1500,2,0,0,0,1,2400,2400,0,0,1,7300,0,0,0,0,A_3M_FB
CRD_0A536D17231946EBBE81,마이농,136490,2000,14,3,2500,2500,11,2000,2500,5,13300,9,13300,1,3700,4,3350,A_1M_OK
CRD_0AD2B95BE4924784A6C4,바닐리치,152764,1000,7,1,1000,1000,1,1000,1000,2,7500,6,7390,0,0,0,0,A_1M_OK
CRD_0989252EF29D4FAB9599,라플레시아 GX,340593,1999,14,1,1999,1999,1,1999,1999,1,12500,11,10999,0,0,0,0,A_1M_OK
CRD_0A986E45BB20474CB2BF,메로엣타 ex,605423,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0AF83E61B4874FECB22C,꼬지모,120829,1000,6,0,0,0,0,0,0,4,8400,9,7400,1,3000,1,3000,PSA_ONLY
CRD_09BE4064BBF541EE8222,에이스번 ex,326011,1000,5,0,0,0,0,0,0,1,6500,1,6500,0,0,0,0,PSA_ONLY
CRD_527B58F17A3E49AEB25F,딩루 ex,151728,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0A1D6B89377D433F8DC2,라프라스 GX,386680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0B22E2A33CB14A99888F,저지맨,546113,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0CB06AA60B6E4470B9A9,인텔리레온,662218,1000,23,0,0,0,1,1000,1000,11,6799,35,6700,0,0,3,2800,A_3M_FB
CRD_0C3B183FCB4142F2B7B8,괴력몬 EX,385431,2500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0CFBA7BBD78645C38955,갑주무사 GX,112776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0D218B96159B4E51AEC8,리오르,641578,1000,67,1,1000,1000,2,1500,1000,21,6900,53,6933,1,2933,2,2966,A_1M_OK
CRD_0C3A374FCCE5445B84A9,복숭악동 ex,284963,1780,4,0,0,0,0,0,0,1,15000,2,11750,0,0,0,0,PSA_ONLY
CRD_0DF9D911B2F24858BFB0,파쪼옥,307290,1000,5,0,0,0,0,0,0,1,7200,3,7200,0,0,1,3500,PSA_ONLY
CRD_0CE1AB32F2CE46FFAA8B,두파팡 GX,335164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0E86D1DB89544CD7A643,배바닐라,608550,1000,2,0,0,0,0,0,0,3,6900,4,6900,0,0,0,0,PSA_ONLY
CRD_0D1FEC3632AD4FED9507,파밀리쥐,117192,1500,19,8,3099,3300,24,2583,3300,13,13000,49,12020,2,3950,4,3950,A_1M_OK
CRD_0E8F6A83F9C24975A316,알로라 닥트리오,418743,1200,7,1,1000,1000,2,1000,1000,3,6999,7,7500,0,0,2,1999,A_1M_OK
CRD_0E49A59862734A4BA71B,차곡차곡 GX,334386,5000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0E33DD1809A342308392,바닥트리오 ex,186433,1000,2,0,0,0,0,0,0,1,6800,2,6900,0,0,0,0,PSA_ONLY
CRD_0F804851962E40E59955,야돈&고라파덕 GX,321522,3939,24,5,11640,8500,16,10450,8500,18,38999,60,34722,9,9000,12,9000,A_1M_OK
CRD_100CD4F587424353BDEA,페로코체&매시붕 GX,393295,14800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2D4B139B3E984F86B365,울트라네크로즈마 GX,334628,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_0FA5E598B8704A0E83CC,호브의 대로트,731017,1000,47,0,0,0,0,0,0,8,6821,16,6805,1,2800,2,2750,PSA_ONLY
CRD_10433F25F9E74294B2FC,전진,105394,14388,1,0,0,0,0,0,0,0,0,1,14800,0,0,0,0,PSA_ONLY
CRD_10E2C02673E94810BC08,불켜미,608473,1000,1,1,1000,1000,2,1000,1000,1,7999,5,7400,0,0,0,0,A_1M_OK
CRD_1001E20102E24B2DA20C,파이어&썬더&프리져 GX,91283,70000,46,5,150000,240000,6,150000,240000,18,398000,49,393000,1,131442,13,125000,A_1M_OK
CRD_0EF858A4F6FE457E848E,굽이치는물결 ex,186432,1480,2,0,0,0,0,0,0,0,0,1,6500,0,0,0,0,PSA_ONLY
CRD_483AB154688A4D959891,로켓단의 크로뱃 ex,730145,1000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_11628ECE200A4601B5D4,M가디안 EX,91491,69000,16,0,0,0,0,0,0,5,194500,23,192000,0,0,3,78000,PSA_ONLY
CRD_11C10BF531B64E59B61C,성호의 결단,105320,15000,6,0,0,0,0,0,0,1,15000,4,16200,0,0,0,0,PSA_ONLY
CRD_11AB40F57D03470A986E,몽얌나,608492,1700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_11E419D20A2A499FAFC6,바우첼 ex,320349,15800,1,0,0,0,2,2650,2500,1,9900,1,9900,0,0,0,0,A_3M_FB
CRD_121C03E944C44190B954,히드런 GX,393118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_13157CF56E204E5E81EA,레디안,318876,8000,2,0,0,0,0,0,0,3,6666,6,6583,0,0,0,0,PSA_ONLY
CRD_11D9A92DB3D34830BCAB,꿰뚫는화염 ex,180178,5000,3,0,0,0,2,3250,3000,3,9400,12,9900,0,0,1,3499,A_3M_FB
CRD_12014650482C4314AA47,파비코리 GX,334425,22000,3,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,PSA_ONLY
CRD_135AB4B5F4794E8BAB7F,니드킹,128090,1500,27,1,1980,1980,10,1000,1980,9,8999,20,8427,0,0,0,0,A_1M_OK
CRD_14BFE9EA9D1D474194DF,모야모의 찌리배리 ex,506151,1000,27,0,0,0,1,1900,1900,7,7800,26,7913,0,0,0,0,A_3M_FB
CRD_1573232461C14F27B212,세류,221941,1500,15,0,0,0,0,0,0,4,10788,6,10788,2,2700,4,2500,PSA_ONLY
CRD_128A2046607444A389E9,조타구 ex,284960,1500,4,0,0,0,1,2500,2500,2,7730,3,7500,0,0,0,0,A_3M_FB
CRD_14CFDC4FCADA4F70A670,데스니칸 ex,150653,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1507A5C6549C48B1936B,마스카나 ex,116072,1000,11,0,0,0,0,0,0,0,0,3,7499,0,0,0,0,PSA_ONLY
CRD_1645BF1E84C74BFFBE20,기로치 ex,284957,1200,4,0,0,0,1,1800,1800,0,0,0,0,0,0,0,0,A_3M_FB
CRD_157F33DF43A34D268793,두빅굴,607932,7800,45,2,9338,9900,20,7416,9900,26,23799,69,22500,2,9400,10,8700,A_1M_OK
CRD_1651730F93C4413BA4C5,완철포,110920,1000,8,1,1000,1000,1,1000,1000,4,6782,15,6600,0,0,0,0,A_1M_OK
CRD_1640B082EE3340AAB612,전룡 GX,392602,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_16F1D3F4F75B4E8580A6,바닥트리오,163482,1000,4,0,0,0,0,0,0,0,0,2,6999,0,0,0,0,PSA_ONLY
CRD_16DBDADB6156412A924A,유빈의 확신,186436,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_164F19FE7E4746EEA25C,메가썬더볼트 ex,659278,1000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1719064C4D5A4530B4C4,탐리스,110915,1000,13,0,0,0,1,1000,1000,6,6675,13,6750,0,0,0,0,A_3M_FB
CRD_17623798AB744107AD98,너트령,608585,7700,2,0,0,0,0,0,0,0,0,1,6500,0,0,1,2444,PSA_ONLY
CRD_1781CCF24CA84BC3B847,음뱃,506149,1000,24,0,0,0,0,0,0,7,6600,22,6638,0,0,0,0,PSA_ONLY
CRD_1727697B0064422BAEE6,피카츄,128089,4600,314,25,6249,6500,79,6733,6500,31,22666,91,25024,9,7999,40,7600,A_1M_OK
CRD_17C83FF85F944764957F,과미르,245817,1000,7,0,0,0,0,0,0,2,6544,6,6500,0,0,1,2444,PSA_ONLY
CRD_17EF823FA3CB4B2B8EE4,코바르온,108827,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1832978663324026BBAD,다부니,608523,1700,6,1,3000,3000,0,0,0,2,12900,0,0,0,0,0,0,A_1M_OK
CRD_185DE08656684E7AA355,비크티니,91638,10000,4,0,0,0,0,0,0,0,0,3,220000,0,0,1,60000,PSA_ONLY
CRD_18ECEF4F4F6B4E32805A,마나피 EX,390772,17500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_17916E8A74A842A69743,배틀 리포터,108479,18900,2,0,0,0,0,0,0,1,19800,0,0,0,0,0,0,PSA_ONLY
CRD_36F3273DC7014993855A,네크로즈마 황혼의 갈기 GX,112761,12800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_190E3B946C714D6CBFCD,샤로다 ex,584787,3000,18,1,3000,3000,5,3000,3000,7,8800,26,8500,0,0,1,4999,A_1M_OK
CRD_19FA15073BE646958D35,코바르온 GX,392637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1A2040BEE94E4AB1AFAE,쥬레곤,704379,1000,30,1,1000,1000,3,1000,1000,8,6800,20,6800,1,2900,7,2800,A_1M_OK
CRD_1A35479E220A4BB7AE4E,번치코 GX,334344,13500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1A905AD1C8F14E1B9C83,후딘 ex,127886,1000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1AA86801F7BB4278A6C8,샹델라,596232,2980,10,1,2600,2600,2,2700,2600,8,6800,17,6900,0,0,0,0,A_1M_OK
CRD_1AB7F353BFC547DC81F1,나시,664097,1000,28,2,1000,1000,3,1000,1000,18,6756,36,6761,1,2500,4,2472,A_1M_OK
CRD_1A815E05CDFE482484A2,솔가레오&루나아라 GX,91279,33333,185,0,0,0,3,58000,58000,27,83999,69,92325,5,55000,24,47499,A_3M_FB
CRD_1ACA13137E6D4322A031,메가자리 ex,546108,1000,5,0,0,0,0,0,0,1,7500,1,7500,0,0,0,0,PSA_ONLY
CRD_1AF7C5C839D646B0A61B,엠라이트,408335,1000,15,1,1200,1200,1,1200,1200,7,7304,15,7399,0,0,1,4500,A_1M_OK
CRD_1AFBAC5E15DA4DBFB50A,아라리,358112,1000,4,0,0,0,0,0,0,4,7462,8,7462,0,0,0,0,PSA_ONLY
CRD_1B0CED467C434ACBAEFE,타랜툴라,110787,1000,7,0,0,0,0,0,0,6,6500,9,6500,0,0,0,0,PSA_ONLY
CRD_1BA92AE483D3487E9AD9,레지락 ex,568319,1000,2,0,0,0,0,0,0,1,6500,1,6500,0,0,0,0,PSA_ONLY
CRD_1BB82D85E831428CABCE,M캥카 EX,380766,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1C6AC6FAD7E44F1EBBC2,앗차프,608477,1000,1,0,0,0,0,0,0,2,6750,3,6800,0,0,0,0,PSA_ONLY
CRD_1C6F8B47E1DE4A3B8C3C,드레디어,608466,2000,2,0,0,0,0,0,0,1,5980,0,0,0,0,0,0,PSA_ONLY
CRD_1CE47901F5674D55AB69,갸라도스 EX,390768,14888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1CC18469ABD541448268,돌핀맨,132256,1000,10,1,1000,1000,1,1000,1000,3,6980,9,6900,0,0,1,2000,A_1M_OK
CRD_1D1BB63C7C8542D59855,거북왕&팽도리 GX,290883,3890,29,2,6750,6800,6,5650,6800,6,22374,28,21379,2,7500,5,7500,A_1M_OK
CRD_1D3FA593099E46F2A199,붐볼 GX,391755,3500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1D7AF3D440F245F09657,무쇠감투 ex,186455,0,0,0,0,0,0,0,0,1,12990,2,10939,0,0,0,0,PSA_ONLY
CRD_1DD2042E9B7D494B83FB,다크펫 GX,105352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1D86DD36D9564C309BE6,리자몽 ex,132270,3000,73,1,5024,5024,30,4990,5024,12,18850,45,19995,1,10999,3,5200,A_1M_OK
CRD_1DF3BDE764954B38BA78,폭거북스 GX,389285,2999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1E0043AFBDEA40F0A0F7,마그마단의 그란돈 EX,91525,35000,25,1,48888,48888,1,48888,48888,4,488749,20,391500,6,123750,12,122250,A_1M_OK
CRD_1ED4DECEA3A14B6C81A6,갱도라,256065,1000,2,0,0,0,0,0,0,0,0,2,6950,0,0,0,0,PSA_ONLY
CRD_1EE8B7BE600043EF8C97,피죤투 ex,160957,1000,5,0,0,0,1,1000,1000,2,7281,3,7280,0,0,0,0,A_3M_FB
CRD_1F266213F3D04671AEAA,썬더 ex,128120,13999,119,0,0,0,17,20000,22500,21,35466,67,40314,1,22000,11,19000,A_3M_FB
CRD_1F99E5B3C0D24E77A6E3,무쇠머리,148933,1000,5,1,1000,1000,2,1000,1000,0,0,4,6500,0,0,0,0,A_1M_OK
CRD_1FA0F3DE83E64E4CA272,뜨아거,113064,1000,19,1,1500,1500,6,1399,1500,6,7699,17,7980,0,0,1,3980,A_1M_OK
CRD_2004462C5BD3458BA1B6,기어르,608586,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1E5819643E174D74811E,메가이상해꽃 ex,628153,1000,20,0,0,0,0,0,0,1,6500,3,6500,0,0,0,0,PSA_ONLY
CRD_2075A8C3697B47EDAC26,코일,126669,2500,3,0,0,0,0,0,0,4,7050,9,7100,0,0,0,0,PSA_ONLY
CRD_20857DA3F57C4FAC9BE3,이브이 GX,93085,26000,27,0,0,0,1,48000,48000,8,128000,30,125750,3,45000,11,43000,A_3M_FB
CRD_20A7B2013FDD428ABD1B,매시붕 GX,334521,0,0,0,0,0,0,0,0,1,25000,1,25000,0,0,0,0,PSA_ONLY
CRD_20B447132BB64565AC00,하솔,320347,2980,1,0,0,0,2,2249,2499,0,0,1,6900,0,0,0,0,A_3M_FB
CRD_20F5210F50C6418AB471,네르케,164253,1000,8,1,3000,3000,3,2000,3000,5,12500,9,11500,2,4500,3,4500,A_1M_OK
CRD_20FE3F484DFE4D9AA9D9,플러시,136489,1800,11,1,3200,3200,11,2900,3200,3,16999,6,14999,1,3700,2,3455,A_1M_OK
CRD_210F30877AE44F18910C,우락고래,379010,3500,5,0,0,0,0,0,0,2,6600,5,6500,1,2500,2,2400,PSA_ONLY
CRD_219500DA87B5401CBEDA,페르시온 GX,393046,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_218DB829F1974CEA95DF,로켓단의 나옹,550925,2000,117,7,2500,2300,27,2500,2300,31,10030,90,9993,5,4021,15,3500,A_1M_OK
CRD_21D7CBE19CF94AD189EB,퍼퓨돈 ex,110733,2500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_21362825A5DE48988411,칠색조 EX,91499,195000,7,0,0,0,0,0,0,0,0,7,160000,0,0,0,0,PSA_ONLY
CRD_217550E39F654896867F,AZ,390655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2208E78703C9455EA45A,N의 조로아,506148,1000,47,1,1000,1000,6,1000,1000,17,6980,53,7000,1,2980,8,2824,A_1M_OK
CRD_21EAE5192D164939830F,돌핀맨 ex,469031,1500,120,2,1940,1500,8,1859,1500,32,8916,87,8900,3,3900,10,3650,A_1M_OK
CRD_2284D5AE23CD4A559E27,이슬의 고라파덕,543243,4000,38,10,5422,5540,42,4949,5540,26,20500,83,19999,3,6000,14,6250,A_1M_OK
CRD_2363D7E348AC45C3AD5C,카푸꼬꼬꼭 GX,106167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_228710100B794B3B940D,팬텀&따라큐 GX,93096,100000,46,0,0,0,0,0,0,16,593190,46,572793,6,217888,19,194999,PSA_ONLY
CRD_2332E667E081490D836A,메가앱솔 ex,664109,3200,58,7,3000,3000,21,3000,3000,16,10314,57,10500,0,0,0,0,A_1M_OK
CRD_2371B40007C64AC0B36E,모야모의 찌리배리 ex,505958,3000,56,1,3600,3600,6,3600,3600,11,12500,35,13480,0,0,2,2950,A_1M_OK
CRD_238E85F07B63450BB517,무쇠손 ex,152773,2699,3,0,0,0,0,0,0,1,9500,2,9250,0,0,0,0,PSA_ONLY
CRD_23A695E8090F40B9B1A7,꼬이밍고,117828,1000,11,0,0,0,0,0,0,4,6800,14,6683,0,0,0,0,PSA_ONLY
CRD_240F59F984B74388A1BE,기가이어스,608567,1200,2,0,0,0,0,0,0,1,6180,3,6199,0,0,0,0,PSA_ONLY
CRD_24AFDFD94F7B41E8A509,로켓단의 페르시온 ex,568320,1000,12,0,0,0,0,0,0,2,8424,5,7999,0,0,0,0,PSA_ONLY
CRD_24A7755304AF47CF931D,로켓단의 따라큐,730942,1000,221,8,1000,3200,27,1002,3200,32,7991,89,8397,9,3299,30,2780,A_1M_OK
CRD_24798C163B48423E9689,루티아의 어필,382399,16000,78,3,24800,24800,15,27000,24800,23,42000,73,46075,9,18500,20,20125,A_1M_OK
CRD_24EBBFED607C41D7B562,조로아,282237,1000,9,1,1300,1300,3,1300,1300,3,9200,6,8600,0,0,2,2722,A_1M_OK
CRD_251F9092AFDE47718BB3,로켓단의 아테나,568899,1000,9,0,0,0,1,1200,1200,0,0,0,0,0,0,0,0,A_3M_FB
CRD_24FAA1F19A0941A2BB96,보미카,91267,8000,29,0,0,0,0,0,0,4,16500,14,16799,0,0,2,5299,PSA_ONLY
CRD_2521A01014064B6586BA,앤테이 EX,91627,9980,3,0,0,0,0,0,0,1,134800,5,88000,0,0,0,0,PSA_ONLY
CRD_2531910728D94C05A9E9,팔자크,256074,4000,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,PSA_ONLY
CRD_25A76CC236D74FF2B49A,웨이니발 ex,116083,2500,16,1,4465,4465,5,3850,4465,1,12800,13,9500,0,0,0,0,A_1M_OK
CRD_26B8AD9FA6554601A3B7,뮤츠 GX,91294,11980,66,4,34650,36300,8,33000,36300,9,104000,43,98900,2,28125,12,27250,A_1M_OK
CRD_25B97585CC304F538181,잉어킹&고래왕 GX,91292,60000,26,0,0,0,2,149500,180000,12,276400,36,285722,4,107499,16,102489,A_3M_FB
CRD_274BA225B19844028DDF,총지엔 ex,164707,1100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2706BD8A739F4460B703,로켓단의 뮤츠 ex,730958,16400,350,31,24266,19999,92,29118,19999,32,53591,93,63335,17,21593,35,22000,A_1M_OK
CRD_27CAC15F8DE54882AA0F,퍼퓨돈 ex,110899,1000,2,0,0,0,0,0,0,0,0,3,7200,0,0,0,0,PSA_ONLY
CRD_27858E2B38CF47A7A939,페르시온,284953,1500,18,2,1400,1300,8,1325,1300,10,8024,27,8150,0,0,2,3150,A_1M_OK
CRD_2757D35F33AC4CF99CC7,모야모,120745,4600,196,4,5999,5700,19,6499,5700,24,16874,65,18000,11,4800,27,4800,A_1M_OK
CRD_27DD36DAE86F45C69DEB,메가가디안 ex,657365,13888,190,15,15000,15000,57,15600,15000,27,28539,87,31500,4,16675,14,16000,A_1M_OK
CRD_27F9714CA8CF4C0D8906,비조도,608572,1000,5,0,0,0,0,0,0,3,7000,4,7000,0,0,1,2200,PSA_ONLY
CRD_2816C9B402A643F99D42,이상해꽃 ex,128100,1999,34,1,2500,2500,9,3200,2500,5,11249,27,11999,0,0,2,4250,A_1M_OK
CRD_2832ADAFA5F4490F8898,엘레이드 EX,382104,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_280E5479B51D442889C9,춤추새 ex,704402,4799,253,12,5684,4900,50,6682,4900,30,17198,90,20775,7,6499,25,6200,A_1M_OK
CRD_2847A51BC6AB4B00BB53,아크로마의 집념,282195,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
